Parameters: 3508562
Epoch	OA (val)	IoU (val)	F1 (val)	R (val)	P (val)
425		0.9662		0.6343		0.7763		0.7646		0.7882
426		0.9663		0.6348		0.7766		0.7648		0.7888
427		0.9660		0.6298		0.7729		0.7548		0.7919
428		0.9658		0.6299		0.7730		0.7584		0.7880
429		0.9662		0.6343		0.7762		0.7642		0.7887
430		0.9668		0.6382		0.7791		0.7640		0.7949
431		0.9661		0.6337		0.7758		0.7635		0.7884
432		0.9657		0.6312		0.7739		0.7647		0.7833
433		0.9667		0.6367		0.7780		0.7606		0.7963
434		0.9661		0.6330		0.7752		0.7633		0.7876
435		0.9663		0.6323		0.7748		0.7551		0.7955
436		0.9664		0.6308		0.7736		0.7486		0.8004
437		0.9657		0.6322		0.7746		0.7687		0.7807
438		0.9663		0.6350		0.7767		0.7646		0.7892
439		0.9660		0.6311		0.7738		0.7582		0.7901
440		0.9663		0.6327		0.7751		0.7563		0.7947
441		0.9663		0.6348		0.7766		0.7628		0.7910
442		0.9660		0.6344		0.7763		0.7693		0.7834
443		0.9661		0.6338		0.7759		0.7648		0.7873
444		0.9664		0.6351		0.7768		0.7623		0.7919
Test		0.9698		0.6431		0.7828		0.7306		0.8429
